"name","html_url","description","stars","forks","language","owner","pushed_at","size_kb","is_fork"
"axp-marketing-home","https://github.aexp.com/amex-archives/axp-marketing-home",,"0","0","JavaScript","amex-archives","2026-07-25T07:23:15Z","7635","False"
"axp-marketing-inbox","https://github.aexp.com/amex-archives/axp-marketing-inbox",,"0","0","JavaScript","amex-archives","2026-07-25T10:01:31Z","3707","False"
"axp-marketing-offer","https://github.aexp.com/amex-archives/axp-marketing-offer",,"0","0","JavaScript","amex-archives","2026-06-09T10:01:19Z","9031","False"
"axp-marketing-product","https://github.aexp.com/amex-archives/axp-marketing-product",,"0","0","JavaScript","amex-archives","2026-07-25T07:24:20Z","3930","False"
"axp-marketing-root","https://github.aexp.com/amex-archives/axp-marketing-root",,"0","3","JavaScript","amex-archives","2026-08-01T17:53:51Z","3515","False"
"axp-marketing-technology-generative-ai-root","https://github.aexp.com/amex-archives/axp-marketing-technology-generative-ai-root","Repo for One APP UI of Gen AI POC for Mar Tech.","0","0","JavaScript","amex-archives","2026-03-19T13:02:02Z","2752","False"
"axp-merchant-account-privacy-choice","https://github.aexp.com/amex-archives/axp-merchant-account-privacy-choice","This module handles communication preferences for Account Services","0","0","JavaScript","amex-archives","2026-08-02T02:14:49Z","2953","False"
"axp-merchant-alert","https://github.aexp.com/amex-archives/axp-merchant-alert","This module will display config/control table for the alerts and will be able to add/delete/update alerts.","0","4","JavaScript","amex-archives","2026-08-02T02:12:24Z","4900","False"
"axp-merchant-case-management","https://github.aexp.com/amex-archives/axp-merchant-case-management","This repo is created for DMX Case Management","0","1","JavaScript","amex-archives","2026-08-02T02:30:52Z","2705","False"
"axp-merchant-case-management-dashboard","https://github.aexp.com/amex-archives/axp-merchant-case-management-dashboard",,"0","1","JavaScript","amex-archives","2026-07-15T09:11:40Z","1586","False"
"axp-merchant-change-security-code","https://github.aexp.com/amex-archives/axp-merchant-change-security-code","Change Security Code Module","0","1","JavaScript","amex-archives","2026-07-24T15:23:15Z","20678","False"
"axp-merchant-data-platform-admin","https://github.aexp.com/amex-archives/axp-merchant-data-platform-admin","Admin Module","0","1","JavaScript","amex-archives","2026-07-20T15:48:57Z","2082","False"
"axp-merchant-data-platform-brand","https://github.aexp.com/amex-archives/axp-merchant-data-platform-brand","Allow Brand team to use Midas application for the brand recommendation changes","0","2","JavaScript","amex-archives","2026-07-25T18:55:53Z","3532","False"
"axp-merchant-data-platform-brand-search","https://github.aexp.com/amex-archives/axp-merchant-data-platform-brand-search","Search and allow to download filtered brand on Excel formate","0","0","JavaScript","amex-archives","2026-07-21T21:45:20Z","1918","False"
"axp-merchant-data-platform-dashboard","https://github.aexp.com/amex-archives/axp-merchant-data-platform-dashboard","This repository contains dashboard module for merchant data platform application","0","4","JavaScript","amex-archives","2026-07-25T18:55:46Z","2844","False"
"axp-merchant-data-platform-resy","https://github.aexp.com/amex-archives/axp-merchant-data-platform-resy",,"0","2","JavaScript","amex-archives","2026-07-25T18:55:13Z","2898","False"
"axp-merchant-data-platform-review","https://github.aexp.com/amex-archives/axp-merchant-data-platform-review",,"0","3","JavaScript","amex-archives","2026-07-25T18:53:47Z","3279","False"
"axp-merchant-data-platform-statement-details","https://github.aexp.com/amex-archives/axp-merchant-data-platform-statement-details","Details of merchant statement based on SE search","0","2","JavaScript","amex-archives","2026-07-25T18:58:02Z","1454","False"
"axp-merchant-data-platform-tab-navigator","https://github.aexp.com/amex-archives/axp-merchant-data-platform-tab-navigator","This module will help to create page level tab interface to switch relavant modules","0","3","JavaScript","amex-archives","2026-07-25T18:58:03Z","2034","False"
"axp-merchant-data-platform-users","https://github.aexp.com/amex-archives/axp-merchant-data-platform-users",,"0","3","JavaScript","amex-archives","2026-07-25T18:58:03Z","2541","False"
"axp-merchant-gross-pay","https://github.aexp.com/amex-archives/axp-merchant-gross-pay",,"1","3","JavaScript","amex-archives","2026-08-02T02:14:41Z","3215","False"
"axp-merchant-hydrator","https://github.aexp.com/amex-archives/axp-merchant-hydrator",,"0","1","JavaScript","amex-archives","2026-07-24T15:24:00Z","13541","False"
"axp-merchant-id-scorecard","https://github.aexp.com/amex-archives/axp-merchant-id-scorecard",,"0","0",,"amex-archives","2026-07-20T08:46:41Z","4","False"
"axp-merchant-maps-content-manager-root","https://github.aexp.com/amex-archives/axp-merchant-maps-content-manager-root",,"0","0","JavaScript","amex-archives","2026-03-19T12:59:22Z","4392","False"
"axp-merchant-maps-root","https://github.aexp.com/amex-archives/axp-merchant-maps-root",,"0","0","JavaScript","amex-archives","2026-06-06T18:50:19Z","6782","False"
"axp-merchant-payments-prefetch","https://github.aexp.com/amex-archives/axp-merchant-payments-prefetch","This module is used for prefetching payments data.","0","0","JavaScript","amex-archives","2026-08-02T02:15:37Z","1106","False"
"axp-merchant-payments-ui-automation","https://github.aexp.com/amex-archives/axp-merchant-payments-ui-automation",,"0","0","Java","amex-archives","2026-07-15T09:47:11Z","537046","False"
"axp-merchant-pricing","https://github.aexp.com/amex-archives/axp-merchant-pricing","PBP One App Module","0","2","JavaScript","amex-archives","2026-07-27T08:39:15Z","1810","False"
"axp-merchant-registration","https://github.aexp.com/amex-archives/axp-merchant-registration",,"0","1","JavaScript","amex-archives","2026-08-06T21:43:06Z","12936","False"
"axp-merchant-regulation","https://github.aexp.com/amex-archives/axp-merchant-regulation",,"0","2","JavaScript","amex-archives","2026-07-24T15:23:29Z","14725","False"
"axp-merchant-root","https://github.aexp.com/amex-archives/axp-merchant-root",,"0","1","JavaScript","amex-archives","2026-07-24T22:15:49Z","5177","False"
"axp-merchant-servicing-root","https://github.aexp.com/amex-archives/axp-merchant-servicing-root","This module will be root module for DMX's v5 tenancy (?merchant-servicing.aexp.com).","1","7","JavaScript","amex-archives","2026-07-22T17:09:08Z","3628","False"
"axp-merchant-specifications","https://github.aexp.com/amex-archives/axp-merchant-specifications",,"1","1","JavaScript","amex-archives","2026-07-24T15:25:02Z","11505","False"
"axp-merchant-supplies","https://github.aexp.com/amex-archives/axp-merchant-supplies","POP Store UI","0","1","JavaScript","amex-archives","2026-07-27T18:13:37Z","12271","False"
"axp-merchant-tax-root","https://github.aexp.com/amex-archives/axp-merchant-tax-root",,"1","0","JavaScript","amex-archives","2026-06-06T18:27:54Z","1499","False"
"axp-merchant-tips-and-tax","https://github.aexp.com/amex-archives/axp-merchant-tips-and-tax",,"0","0","TypeScript","amex-archives","2026-08-01T07:27:29Z","3963","False"
"axp-merchant-translations","https://github.aexp.com/amex-archives/axp-merchant-translations","One app module for Merchant Translation Tool","0","1","JavaScript","amex-archives","2026-08-02T02:12:24Z","1861","False"
"axp-merchant-unsubscribe","https://github.aexp.com/amex-archives/axp-merchant-unsubscribe",,"0","2","JavaScript","amex-archives","2026-07-24T15:41:05Z","1777","False"
"axp-merchant-user-access-management","https://github.aexp.com/amex-archives/axp-merchant-user-access-management","User access management","0","3","JavaScript","amex-archives","2026-07-24T15:47:40Z","4791","False"
"axp-merchant-user-account-hub","https://github.aexp.com/amex-archives/axp-merchant-user-account-hub",,"0","2","JavaScript","amex-archives","2026-07-24T15:42:57Z","2812","False"
"axp-merchant-user-list","https://github.aexp.com/amex-archives/axp-merchant-user-list","List of users under SE","0","2","JavaScript","amex-archives","2026-07-24T15:42:00Z","2172","False"
"axp-merchant-user-locations","https://github.aexp.com/amex-archives/axp-merchant-user-locations","Common place to keep locations data","0","3","JavaScript","amex-archives","2026-07-24T15:41:15Z","1352","False"
"axp-merchant-user-profile","https://github.aexp.com/amex-archives/axp-merchant-user-profile","DMX User Profile","0","1","JavaScript","amex-archives","2026-07-24T15:44:02Z","2746","False"
"axp-merchant-user-remediation","https://github.aexp.com/amex-archives/axp-merchant-user-remediation",,"0","2","JavaScript","amex-archives","2026-07-24T15:42:56Z","3188","False"
"axp-merchant-user-security-code","https://github.aexp.com/amex-archives/axp-merchant-user-security-code",,"0","1","JavaScript","amex-archives","2026-07-24T15:41:05Z","2574","False"
"axp-merchant-Want-To-Honor-ui-automation","https://github.aexp.com/amex-archives/axp-merchant-Want-To-Honor-ui-automation",,"0","1","Java","amex-archives","2026-07-17T09:34:10Z","271518","False"
"axp-modern-money-movement-summary","https://github.aexp.com/amex-archives/axp-modern-money-movement-summary","For modern money movement transaction tracking","0","0","JavaScript","amex-archives","2026-05-11T13:25:42Z","2253","False"
"axp-myca-essentials","https://github.aexp.com/amex-archives/axp-myca-essentials",,"1","0","JavaScript","amex-archives","2026-07-28T20:51:33Z","1839","False"
"axp-myca-iguazu-config","https://github.aexp.com/amex-archives/axp-myca-iguazu-config",,"0","0","JavaScript","amex-archives","2026-07-29T18:06:38Z","42306","False"
"axp-myca-root","https://github.aexp.com/amex-archives/axp-myca-root","MYCA Web Tenancy Root","2","3","JavaScript","amex-archives","2026-07-29T19:52:13Z","12936","False"
"axp-myca-route-config","https://github.aexp.com/amex-archives/axp-myca-route-config","Router configuration for Myca modules","0","0","JavaScript","amex-archives","2026-07-29T15:13:35Z","43297","False"
"axp-myca-site-area-nav","https://github.aexp.com/amex-archives/axp-myca-site-area-nav",,"0","0","JavaScript","amex-archives","2026-07-29T17:05:27Z","12467","False"
"axp-nav-drawer","https://github.aexp.com/amex-archives/axp-nav-drawer",,"0","0","Shell","amex-archives","2026-07-17T20:08:15Z","1141","False"
"axp-navigation-root","https://github.aexp.com/amex-archives/axp-navigation-root",,"0","0","JavaScript","amex-archives","2026-07-15T21:05:38Z","5595","False"
"axp-offers","https://github.aexp.com/amex-archives/axp-offers",,"1","0","JavaScript","amex-archives","2026-06-23T09:46:09Z","58781","False"
"axp-offers-common","https://github.aexp.com/amex-archives/axp-offers-common","Repository for common offers components and libs","1","8","JavaScript","amex-archives","2026-08-28T16:46:01Z","14608","False"
"axp-offers-container","https://github.aexp.com/amex-archives/axp-offers-container",,"0","0","JavaScript","amex-archives","2026-07-29T21:04:57Z","875","False"
"axp-offers-hub","https://github.aexp.com/amex-archives/axp-offers-hub","Offers hub module on the /offers route","0","0","JavaScript","amex-archives","2026-07-29T20:43:33Z","2805","False"
"axp-offers-onboarding","https://github.aexp.com/amex-archives/axp-offers-onboarding","Repo for DMS onboarding","0","1","JavaScript","amex-archives","2026-07-31T20:47:36Z","4873","False"
"axp-offers-servicing-root","https://github.aexp.com/amex-archives/axp-offers-servicing-root",,"0","8","JavaScript","amex-archives","2026-06-17T22:47:24Z","645","False"
"axp-offers-utils","https://github.aexp.com/amex-archives/axp-offers-utils","Offers shared components","0","0","JavaScript","amex-archives","2026-06-25T17:50:12Z","689","False"
"axp-onboard-account-activation-container","https://github.aexp.com/amex-archives/axp-onboard-account-activation-container",,"1","3","JavaScript","amex-archives","2026-07-31T21:46:58Z","3528","False"
"axp-onboard-account-card-activation","https://github.aexp.com/amex-archives/axp-onboard-account-card-activation","OCE Renewals and Replacements ","0","0","JavaScript","amex-archives","2026-07-21T20:39:42Z","1601","False"
"axp-onboard-account-registration-remove","https://github.aexp.com/amex-archives/axp-onboard-account-registration-remove",,"1","2","JavaScript","amex-archives","2026-07-31T21:47:38Z","2518","False"
"axp-onboard-account-root","https://github.aexp.com/amex-archives/axp-onboard-account-root",,"1","1","JavaScript","amex-archives","2026-07-31T15:29:42Z","2823","False"
"axp-onboard-account-setup-root","https://github.aexp.com/amex-archives/axp-onboard-account-setup-root","A holocron module serving as the entry point to card and account activation journey in MYCA","0","0","JavaScript","amex-archives","2026-07-23T20:28:09Z","951","False"
"axp-one-click-offers","https://github.aexp.com/amex-archives/axp-one-click-offers",,"0","0","JavaScript","amex-archives","2026-06-04T08:27:32Z","40574","False"
"axp-one-compare-compare-operations","https://github.aexp.com/amex-archives/axp-one-compare-compare-operations","axp-universal-comparator-compare-operations","0","1","JavaScript","amex-archives","2026-07-16T12:42:56Z","1388","False"
"axp-one-compare-header","https://github.aexp.com/amex-archives/axp-one-compare-header","axp-universal-comparator-header","0","0","JavaScript","amex-archives","2026-07-03T15:00:41Z","1496","False"
"axp-one-compare-home","https://github.aexp.com/amex-archives/axp-one-compare-home","axp-universal-comparator-home","0","0","JavaScript","amex-archives","2026-07-01T10:31:10Z","625","False"
"axp-one-compare-json-view","https://github.aexp.com/amex-archives/axp-one-compare-json-view","json viewer","0","0","JavaScript","amex-archives","2026-07-16T12:27:34Z","905","False"
"axp-one-compare-layout-operations","https://github.aexp.com/amex-archives/axp-one-compare-layout-operations","axp-universal-comparator-layout-operations","0","1","JavaScript","amex-archives","2026-07-16T12:25:39Z","1518","False"
